Date,Latitude,Longitude,WS2M,WD2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
20101006,-106.895,37.335,1.54,168,8.45,14.48,4.47,3.23,73.41,72.05,25.44,14.51,6.03,1
19900713,-108.41639,37.50972,1.45,350,15.92,23.7,7.94,7.1,59.82,74.47,30.81,20.81,11.39,1
20000707,-106.76167,37.39639,1.41,278.9,15.4,24.21,8.51,3.81,50.52,71.73,28.19,18.96,14.58,1
20130526,-107.76417,37.43306,0.68,246.7,9.48,16.89,1.03,-9.63,26.56,71.26,21.57,30.73,10.73,1
20160802,-107.19972,37.42111,0.23,50.9,13.62,18.96,7.51,8.15,72.09,71.87,29.77,19.57,8.73,1
20030726,-107.33917,37.28139,0.2,56,16.95,25.55,9.88,7.1,57.29,71.93,28.37,16.79,5.22,1
20200710,-107.48091,37.34301,0.62,323.5,17.17,27.06,8.52,-8.52,17.99,71.96,23.75,31.64,7.67,1
20200820,-107.25941,37.25283,0.36,11.8,17.98,28.18,10.31,2.02,39.94,71.54,27.3,20.09,7.44,1
20020622,-107.45056,37.30861,0.39,245.1,15.49,24.07,7.39,-1.89,40.79,71.71,24.46,30.52,9.91,1
20020709,-107.10806,37.18278,0.79,143.4,22.67,32.42,14.04,8.25,45.42,76.31,27.68,20.47,6.01,1
20120710,-106.91056,37.1375,1.06,126.9,20.06,28.35,11.9,8.82,54.98,76.14,27.36,25.83,7.56,1
19950811,-106.90944,37.22583,1.91,262.1,21.57,29.24,15.61,9.25,49.75,75.7,29.07,20.75,13.74,1
20160623,-107.64722,37.36944,0.35,222.8,16.5,24.45,9.69,5.78,55.19,71.74,28.69,25.66,8.87,1
20030815,-107.02444,37.39361,1.77,212.2,13.05,19.72,7.49,5.53,64.13,72.16,27.86,18.94,9.75,1
19910726,-107.18472,37.25083,1.28,295.8,10.86,17.48,4.73,3.92,66.09,71.92,25.61,18.13,10.65,1
19940601,-107.81389,37.3575,1.58,263.4,13.12,20.41,6.22,-6.05,28.18,73.97,22.81,31.59,9.63,1
20160624,-107.55694,37.44417,0.43,198.9,15.27,23.13,9.49,4.26,51.02,71.61,28.16,22.63,11.82,1
20141025,-106.72417,37.22028,1.47,259.8,12.43,19.99,7.81,-2.45,37.13,76.05,20.83,17.34,1.78,1
20120626,-107.51861,37.15361,1.3,227.1,25.87,33.41,18.39,3.31,24.68,78.71,28.09,26.08,8.43,1
20050723,-106.92417,37.37556,1.18,271.5,16.55,21.96,11.17,6.9,57.06,72.14,28.81,19.51,7.68,1
20191026,-108.05139,37.50694,1.6,262.6,4.66,12.34,-0.81,-7.77,41.48,73.38,21.05,16.97,1.7,1
20130703,-108.0775,37.37583,2.03,5.9,19.67,28.78,9.85,1.69,38.59,73.91,28.66,29.62,7.69,1
20121016,-107.74583,37.5325,0.3,302.9,5.43,15.67,-3.32,-5.55,51.48,70.89,20.37,18.71,2.1,1
20150626,-106.90833,37.54167,1.21,336.2,17.76,26.23,8.91,4.17,46.31,72.01,26.99,28.73,6.38,1
20010805,-107.27139,37.37389,0.26,17.5,16.3,26.59,8.02,7.73,65.16,71.99,27.52,24.24,7.58,1
20000729,-106.93972,37.21444,1.47,75.1,19.54,27.33,12.64,7.58,50.76,76.12,25.63,22.35,17.07,1
20130804,-107.68528,37.42389,0.33,327.9,14.99,22.78,7.97,6.9,62.63,71.85,27.64,22.07,7.22,1
20121012,-107.24083,37.25361,0.36,190.8,3.56,9.15,-3.63,0.2,81.52,71.14,25.14,5.83,3.98,1
20060626,-108.68889,37.63611,1.25,111.6,21.41,29.57,13.55,4,36.06,80.1,27.99,26.8,7.52,1
20190924,-107.42194,37.235,0.87,236.5,14.76,25.37,6.57,-0.33,40.81,78.85,22.03,22.38,2.74,1
20120519,-107.52306,37.17778,1.68,273.5,13.84,22.35,5.47,-3.57,33.32,78.46,21.35,28.81,8.76,1
19940719,-107.90889,37.61167,1.09,304.5,16.91,22.13,11.78,7.01,53.98,74.14,28.19,20.33,12.58,1
20120706,-107.22167,37.2625,0.21,84.9,13.38,21.46,4.64,6.58,68.62,71.66,28.97,19.73,9.85,1
20060714,-106.88194,37.02306,2.63,126.1,21.15,31.79,10.87,2.98,36.77,76.28,26.09,29.09,6.47,1
19940524,-108.21361,37.39,1.33,135.4,12.2,19.44,5.89,0.38,47.51,73.87,29.37,20.84,14.26,1
20070512,-107.38139,37.24028,1.36,165.6,17.46,26.85,7.15,2.22,41.03,79.06,25.43,22.41,9.29,1
20060630,-107.25361,37.21917,0.98,20.8,23.36,33.81,13.91,5.31,36.13,79.06,27.64,22.04,9.31,1
20110707,-106.905,37.21556,1.73,245,22.01,29.41,14.93,7.72,43.77,75.89,28.8,25.91,9.66,1
20120717,-107.83306,37.43,1.65,309.8,16.95,24.62,9.49,5.66,51.07,74.06,25.75,27.87,7.24,1
20030724,-108.32083,37.6925,1.33,348.6,20.71,28.56,14.53,6.56,43.04,74.3,29.64,24.94,6.58,1
20110707,-106.88361,37.24056,1.73,245,22.01,29.41,14.93,7.72,43.77,75.89,28.8,25.91,9.66,1
20020803,-107.02694,37.33417,1.09,267,14.56,21.8,9.56,7.77,67.38,71.91,28.9,17.11,11.03,1
20100730,-107.81444,37.38361,1.04,26.1,17.09,23.91,11.53,10.52,68.4,74.17,29.21,15.47,6.15,1
20170706,-107.45472,37.31667,0.29,52.5,17.36,27.73,11.02,3.67,46.7,72.18,27.58,20.56,7.89,1
20140920,-107.51083,37.2675,0.2,73.1,13.98,23.6,6.41,4.61,60.22,71.68,26.65,20.41,4.27,1
19860710,-107.81694,37.47028,1.84,280.5,14.83,21.17,8.74,1.25,41.32,74.03,26.49,28.73,9.83,1
20060718,-107.97972,37.35444,2.48,79.9,17.79,25.62,12.55,7.83,54.47,74.52,29.73,21.04,10.31,1
20020720,-106.88417,37.12306,1.24,248.8,18.91,23.5,14.72,9,54.2,75.9,28.37,19.38,7.04,1
19920820,-108.15694,37.47556,1.56,310.6,18.6,26.09,12.01,0.25,30.65,74.18,26.47,25.29,8.93,1
20200822,-107.07261,37.35742,1.06,264.1,17.73,27.62,11.07,4.98,48.72,71.97,27.4,18.01,9.55,1
20060731,-108.22889,37.65083,0.94,309.7,17.31,22.74,12,10.07,64.78,73.58,30.53,21.28,9,1
20190801,-106.965,37.38694,1.55,217.6,14.38,17.93,9.84,9.79,74.97,72.06,30,18.61,10.82,1
20180810,-108.18889,37.37306,1.14,118,17.17,25.87,11.17,6.65,54.06,74.4,29.06,23.35,6.46,1
20190713,-107.78361,37.34694,0.27,318.1,16.35,22.99,8.6,7.01,57.79,71.81,28.2,19.86,7.37,1
20100729,-108.32889,37.69806,1.38,218.9,17.02,22.34,11.8,11.21,70.69,74.38,31,22.57,9.46,1
19940815,-107.34222,37.33722,0.33,31.5,14,23.88,4.82,4.48,60.7,71.81,25.56,23.48,13.11,1
19951015,-107.17028,37.4675,1.36,286.9,8.14,18.26,0.62,-9.95,28.38,71.97,19.23,17.93,5.06,1
19950822,-107.34222,37.33,0.35,307.7,14.65,19.95,9.65,8.43,68.64,72.06,28.77,21.33,17.21,1
20030819,-107.545,37.31806,0.56,282.7,16.11,24.41,9.05,1.01,40.52,71.73,25.22,27.05,4.66,1
20030706,-107.51778,37.445,0.55,272.4,18.04,26.36,10.69,-3.66,24.23,71.46,26.83,24.45,10.73,1
20180419,-108.26083,37.68083,3.93,153.1,5.24,13.68,-2.61,-8.49,38.4,73.38,24.04,17.69,9.48,1
20000801,-106.84389,37.14667,1.06,47.3,22.41,32.25,13.21,2.56,31.6,76.15,26.73,25.21,12.01,1
20130603,-107.22972,37.53722,0.48,273.6,11.96,20.43,2.7,-3.97,36.71,71.16,23.74,26.11,7.91,1
20190829,-107.25167,37.44889,0.57,339.4,15.93,25.53,7.2,-3.22,30.51,71.8,25.35,21.99,6.62,1
19870628,-107.90194,37.33917,1.12,323.2,14.3,18.99,9.77,6.21,60.19,73.93,25.56,20.4,13.38,1
20020818,-107.87194,37.42611,1.56,265.5,20.19,28.9,10.97,-2.95,22.97,73.96,27.26,19.34,8.74,1
19850830,-107.11833,37.4275,1.38,238.8,17.31,25.54,9.73,5.03,49.41,72.07,27.55,21.84,14.38,1
19890610,-107.92722,37.36528,1.35,246.4,13.28,18.57,7.24,1.75,47.95,73.75,25.34,22.96,8.42,1
19960707,-107.25278,37.3875,0.43,9.1,16.95,24.39,9.43,4.32,47.74,71.64,28.39,19.41,14.84,1
20121013,-108.44972,37.59972,1.06,313.1,7.33,15.24,1.81,0.86,66.96,79.84,25.57,10.66,6.39,1
20110706,-106.94139,37.08444,1.95,224.4,21.44,28.48,13.89,7.13,41.91,76,29.37,24.66,9.39,1
20010708,-106.87139,37.13806,1.17,115.1,22.74,32.26,15.29,7.98,43.84,76.07,28.94,23.21,8.34,1
19940725,-107.52806,37.29222,0.42,347.3,15.77,24.17,6.75,5.25,55.18,71.8,28,24.54,15.95,1
20150816,-106.66222,40.38639,0.01,180,17.12,25.72,9.81,9.18,67.07,75.06,29.21,17.77,6.18,1
20120706,-105.5686,42.2222,2.41,0.4,19.1,25.6,14.18,10.29,59.12,79.82,31.71,24.17,10.3,1
20160723,-106.15972,41.30833,2.04,262.5,20.39,28.07,13.12,6.68,46.31,76.37,28.5,27.62,5.91,1
19950811,-106.5717,40.8933,0.06,226.1,17.59,22.56,12.16,9.03,59.27,74.6,28.59,22.38,12.72,1
20210803,-105.58271,42.17342,3.14,285.6,18.04,24.58,14.17,11.28,67.21,79.84,31.53,16.02,8.08,1
20000727,-105.6008,42.4342,1.5,267.9,24.03,33.07,14.78,6.21,37.41,80.34,30.29,23.49,11.22,1
19900830,-106.6667,40.4167,0.31,193.2,16.78,27.26,6.08,2.29,43.49,74.85,27.17,20.09,17.5,1
20120714,-107.0717,40.7956,0.04,200.9,16.73,22.58,10.9,9.33,64.4,74.99,31.81,17.9,12.43,1
20080910,-105.13,42.3186,3.82,282.7,16.57,23.05,9.63,7.8,58.96,83.54,29.53,10.46,7.57,1
20201009,-104.88401,43.51112,3.71,313.1,15.81,24.11,10.26,-1.53,31.61,85.97,24.79,14.12,6.05,1
19960614,-105.345,42.3183,2.07,155.3,20.42,27.72,12.19,5.73,42.93,80.22,29.71,22.71,13.37,1
20210919,-107.13511,41.30781,4.33,233.7,13.22,19.89,4.11,5.52,62.7,77.46,26.59,18.23,5.43,1
19881022,-106.4883,41,0.86,274,4.46,12.46,-2.29,-6.67,46.9,73.92,24.47,9.3,7.82,1
19880706,-105.0667,43.58,4.24,73.7,25.64,32.91,17.39,5.72,28.61,85.95,34.33,22.17,18.16,1
20120726,-105.3658,43.6908,2.44,20.5,22.45,29.63,14.49,6.72,39.96,84.79,29.82,28.48,4.45,1
20020706,-106.5372,41.3083,1.34,74.2,19.92,28.6,11.23,7.59,52.38,76.43,28.33,28.98,9.04,1
20220827,-107.0201,41.22361,0.11,230.6,14.74,23.23,6.86,5.35,61.24,74.58,28.17,21.54,5.44,1
20200823,-105.56341,43.73325,2.84,315.2,25.94,34.43,19.25,6.38,30.86,84.55,32.72,18.04,10.04,1
20120901,-105.0925,42.2203,3.54,243.9,25.29,33.08,17.66,8.14,36.42,83.13,30.43,20.91,6.35,1
20030821,-105.3625,43.6117,4.6,133.9,22.96,31.58,14.5,7.26,39.18,84.91,31.12,23.12,7.27,1
19910802,-105.1367,44.7617,4.72,318,18.64,25.53,12.07,8.05,55.44,89.03,31.35,23.17,18.11,1
20010907,-105.3158,42.3131,4.96,317.5,7.97,15.97,1.18,1.25,65.89,79.6,26.31,12.16,5.92,1
20000730,-105.5333,42.2175,2.82,120,22.11,30.08,13.67,4.04,33.98,79.98,28.7,26.93,14.46,1
20160726,-104.96667,43.74111,3.58,339.4,27.57,35.23,19.38,7.3,31.83,86.24,32.45,26.1,6.63,1
20000727,-105.3686,42.3364,1.5,267.9,24.03,33.07,14.78,6.21,37.41,80.34,30.29,23.49,11.22,1
19930715,-106.2717,41.0817,0.37,221.8,15.58,25.07,6.1,1.05,45.19,74.32,26.18,29.3,8.95,1
20170823,-105,42,2.16,262.7,23.34,32.35,14.56,6.7,38.5,83.27,30.14,23.49,5.22,1
20060729,-105.4275,43.7208,1.72,151,30.22,39.32,21.67,5.55,24.62,84.02,31.35,27.62,6.91,1
19870724,-106.7667,40.5167,0.36,108.3,19.81,29.91,9.89,-0.81,33.31,74.91,23.22,29.8,7.21,1
20120706,-105.3175,42.4156,2.91,2.8,19.28,25.36,13.46,9.59,55.95,80.56,31.71,24.17,10.3,1
20220917,-105.0411,43.77322,3.11,260.1,16.54,23.7,8.74,5.69,54.16,85.87,26.68,19.25,5.69,1
20050713,-104.7883,44.1747,5.35,155,29.45,38.31,19.96,11.09,36.47,86.31,31.55,30.47,3.24,1
20060610,-106.0419,40.4075,0.21,169,10.87,17.41,2.56,3.69,65.2,73.03,26.26,23.49,10.97,1
19850810,-105.3932,41.2536,3,238.3,16.86,27.76,4.96,-4.96,27.86,78.37,27.99,26.46,9.3,1
19870818,-106.9333,40.85,0.42,210.7,11.99,21.08,1.09,-6.32,31.4,75.07,22.11,28.78,3.71,1
20010905,-104.88,43.725,3.45,207.1,26.83,36.34,18.05,6.6,31.53,85.68,31.39,20.93,6.19,1
19910820,-106.3,40.95,0.42,277,12.72,19.79,5.65,5.69,66.64,74.8,27.76,18.09,16.49,1
20050825,-106.9942,40.7556,0.07,236.3,14.26,21.17,7.22,5.48,59.2,74.92,28.05,15.51,7.79,1
20120916,-106.1042,41.0667,0.5,282.6,11.83,21.33,2.85,-6.1,32.44,74.58,25.19,19.72,4.45,1
20120722,-105.2628,42.1203,2,325.5,26.68,34.01,19.08,11.73,44.25,83.43,33.79,21.64,10.11,1
20070720,-106.8281,40.7758,0.05,210,18.54,27.01,11.58,9.52,61.49,74.84,30.02,20.78,10.5,1
19950904,-105.2217,43.2383,2.33,160.3,26.84,34.6,19.37,8.69,34.96,85.4,31.58,18.93,13.01,1
20080811,-106.3281,41.3325,1.9,270.6,15.54,23.9,8.02,2.8,46.85,76.14,25.34,27.01,4.6,1
19900901,-105.375,42.3733,2.03,249.9,19.62,26.92,13.91,8.25,51.15,80.51,30.29,15.74,10.77,1
20160730,-105.41861,43.64472,1.47,221.7,25.71,34.91,15.79,8.1,38.64,84.24,30.94,27.88,4.73,1
20160901,-105.3725,43.725,3.06,174,24.02,34.12,13.26,7.55,43.66,84.45,30.77,20.68,9.74,1
20101009,-106.0369,40.4244,0.12,271.9,1.3,6.86,-3.37,-2.11,80.5,73.48,26.51,8.13,5.96,1
19850624,-105.4931,43.5989,3.05,359.4,24.33,34.19,15.06,4.61,31,83.82,32.8,23.47,11.34,1
20120327,-105.3181,41.2631,6.48,270.6,4.9,12.49,-2.35,-6.57,46.74,77.97,21.11,23.1,4.93,1
20200626,-105.67021,42.52228,1.19,196.2,17.86,23.3,11.46,8.72,58.55,80.3,29.93,24.73,12.05,1
20210709,-106.82371,40.72701,0.3,201.2,21.23,30.94,11.85,2.42,34.57,75.07,28.54,26.12,8.47,1
20191007,-107.32028,40.19472,1.51,210.4,5.46,15.36,-1.66,-13.32,26.35,74.6,19.48,18.95,2.09,1
19921002,-106.45,41.225,0.42,126.9,12.42,21.96,4.38,-7.84,26.02,74.43,21.96,18.81,5.86,1
20160808,-105.39917,41.24889,1.46,252.5,18.99,27.06,11.99,6.59,49.06,76.31,29.38,22.95,9,1
19990803,-105.3417,42.1917,2.57,103.1,19.32,26.99,12.87,5.55,46.76,80.12,27.82,25.63,10.2,1
20000525,-105.2233,43.685,2.46,256.4,17.3,25.54,8.7,6.8,55.04,85.41,29.41,22.13,13.75,1
20160902,-105.1925,42.34028,3.44,233,23.3,30.58,19.09,7.87,39.11,83.77,30.13,12.91,6.78,1
19870516,-105.3917,41.275,3.19,274.7,13.97,20.3,7.71,7.02,65.64,78.09,28.78,17.25,14.16,1
19970723,-106.9333,40.9667,0.08,248.9,15.86,21.41,11.28,10.21,72.82,75.03,29.95,17.46,12.18,1
20160820,-106.75111,40.23806,0.34,87.4,13.99,23.47,6.34,-0.6,45.33,74.57,23.36,27.54,3.28,1
19980502,-105.2822,42.0808,2.44,24.5,10.17,19.12,1.27,-5.66,37.22,82.92,20.98,29.18,2.72,1
20020920,-106.7403,40.0481,0.42,253.9,7.86,18.9,-1.37,-4.29,47.75,74.25,21.45,22.62,2.37,1
20120814,-104.8925,43.2328,2.78,300.4,24.73,33.79,16.15,2.96,28.2,84.91,29.71,23.77,7.96,1
19921012,-107.175,40.67,0.4,245.5,7.21,17.47,-1.66,-4.67,47.9,74.86,21.72,15.47,6.13,1
20200802,-107.01001,40.78376,0.09,89.4,18.74,27.77,9.75,4.65,45.22,75.05,28.96,28.07,5.96,1
20120427,-105.1681,43.4806,5.73,301.8,10.92,16.47,4.03,2.18,58.99,85.14,27.64,16.31,10.19,1
20220428,-105.4557,43.30424,2.88,81.2,9.67,17.41,4.23,3.71,70.58,83.89,26.61,21.29,10.33,1
20050819,-105.0889,43.385,2.16,321.1,19.33,27.22,13.17,8.66,55.84,86.24,28.53,23.75,5.98,1
20030811,-106.3775,40.4297,0.06,177.2,18.39,27.97,9.08,6.37,52.2,74.02,29.86,19.69,8.45,1
20030916,-104.9417,43.4861,4.09,251.5,18.83,29.06,10.71,3.86,41.54,85.37,30.45,10.93,8.84,1
19930719,-105.335,41.1817,1.68,116.9,16.22,24.8,7.97,5.98,59.86,76.67,26.08,21.76,15.9,1
19910628,-106.1583,41.0417,0.48,224.3,15.28,23.81,6.41,1.86,48.31,74.21,26.96,30.23,11.47,1
20020702,-106.7686,40.2758,0.34,45.9,21.49,30.81,11.18,-0.44,27.21,75.03,27.41,28.7,10.39,1
19961020,-106.3483,41.0533,0.77,286.1,-6.01,-3.08,-8.2,-14.26,51.94,73.27,25.65,7.29,7.45,1
19890422,-105.34,42.2233,4.4,235.2,15.36,24.51,7.41,-4.86,27.03,78.59,28.84,23.18,9.53,1
19950911,-105.5017,42.2,4.51,293.3,13.23,19.32,7.2,0.98,46.68,79.5,28.7,17.85,15.14,1
19880619,-106.8333,40.5,0.27,175.9,18.81,27.46,10.59,5.31,47.31,75.05,26.5,24.58,10.72,1
20160809,-105.81194,44.92639,2.74,173.6,26.32,37.19,16.26,9.05,41.2,87.83,31.73,21.96,6.47,1
20110826,-105.6547,42.2939,2.03,222.6,22.84,31.59,14.44,7.92,43,80.62,32.07,20.37,6.18,1
20180721,-105.49972,42.28528,2.5,261.6,24.36,32.11,17.46,9.91,44.48,80.33,33.22,19.37,10.22,1
20010902,-106.9033,40.8111,0.32,270.2,15.82,23.92,7.22,1.25,41.16,74.83,26.38,21.12,6.64,1
20030802,-106.5839,40.9544,0.08,175.5,20.34,29.88,9.46,3.71,42.2,74.88,28.18,26.15,7.24,1
19860807,-106.255,41.395,1.38,285.4,16.73,25.59,7.2,3.16,47.13,76.4,28.8,18.73,16.33,1
20160810,-104.3125,43.77833,2.29,346.8,24.66,32.82,16.43,9.21,40.85,84.84,32.67,23.05,8.23,1
20180630,-106.61472,40.57028,0.26,46.6,12.37,18.74,6.09,0.01,45.84,74.69,25.08,22.72,9.57,1
20121012,-105.7442,43.8044,4.22,193,11.68,24.49,0.49,0.31,51.76,85.13,26.39,14.27,6.49,1
20210718,-105.24611,44.68664,2.78,140.9,29.03,37.94,19.29,7.98,31.46,87.51,31.34,23.35,9.91,1
20030729,-104.4236,44,2.77,358.2,23.31,30.75,15.99,7.85,39.88,85.51,30.4,26.62,7.7,1
20130814,-105.3567,42.3069,2.32,292.8,18.92,26.95,10.61,4.34,42.45,80.48,28.79,21.89,7.83,1
20090807,-105.3594,43.7219,3.23,237.9,22.29,29.66,14.77,6.67,46.27,83.96,30.33,26.03,7.78,1
20000801,-105.1333,43.8083,2.45,156.1,26.93,35.51,19.41,11.62,41.6,86.39,32.23,24.09,14.38,1
20000810,-106.7786,40.8089,0.05,169.4,19.52,28.41,12.13,5.82,43.87,74.99,27.04,22.97,12.3,1
19950814,-106.2917,41.1667,0.41,246.3,15.06,24.24,6.2,-0.26,40.49,74.34,28.52,22.64,14.71,1
19871007,-106.775,41.0833,0.34,232.2,7.25,17.65,-1.21,-7.52,38.75,74.66,21.32,17.35,5.36,1
20020823,-107.1847,40.7761,0.18,78.1,15.51,23.85,6.87,-1.18,36.72,74.94,27.75,22.83,12.8,1
19940813,-105.325,42.3617,2.4,66.9,18.7,24,13.75,8.52,53.34,80.85,31.18,23.02,19.83,1
20070712,-106.8367,40.2056,0.06,134.5,15.84,23.05,9.58,8.23,66.05,74.98,29.23,15.41,11.31,1
19940726,-107.0867,40.06,0.26,84.3,17.53,27.08,8.41,2.41,42.45,74.96,25.71,28.91,9.1,1
19870726,-106.8833,40.7333,0.07,199.4,17.84,25.35,10.8,9.83,66.33,75.03,27.34,23.43,12.71,1
19960821,-106.8733,40.6083,0.39,211.4,15.58,21.93,8.75,3.27,46.15,75,28.29,17.48,12.07,1
20120806,-105.0889,43.5356,1.3,18.5,27.94,36.33,18.15,3.77,24.15,86.53,32.99,17.41,11.22,1
19871011,-106.1717,41.295,1.5,273.6,5.14,14.61,-2.36,-16.35,22.4,76.62,19.5,17.79,2.99,1
19940630,-105.6683,42.4183,3.63,290.6,22.15,29.72,13.68,0.14,26.09,80.14,27.44,31.32,5.47,1
19850629,-106.1573,41.1818,0.45,230.8,14.49,23.94,3.75,-5.5,28.97,74.73,29.79,25.99,14.66,1
19960814,-105.325,42.245,2.05,104,19.91,27.35,12,9.82,57.76,79.96,30.28,23.68,12.68,1
19950904,-105.27,43.385,2.85,149.8,27.15,35.43,18.56,8.58,35.09,86.35,31.58,18.93,13.01,1
19920913,-106.3,41.3983,2.23,261.1,10.33,18.77,2.79,-3.77,45.07,75.87,23.39,21.87,6.69,1
20120821,-105.3594,43.7228,2.65,49.1,24.02,32.34,14.11,-0.7,22.72,84.52,29.16,24.03,6.86,1
20110721,-105.6069,42.4172,3.39,259.5,22.21,30.98,12.97,2.92,31.9,79.91,29.3,26.2,7.67,1
19960804,-105.2717,42.035,3.41,267.1,21.42,30.32,13.7,3.3,35.15,82.53,30.01,23.27,14.96,1
20190703,-105.18472,43.46917,2.99,25.9,22.21,32.04,14.91,13.64,64.23,85.8,32.27,21.6,10.72,1
19900716,-105.545,42.3917,3.84,255.6,21.98,30.65,13.38,1.24,28.75,79.96,30.82,27.08,12.14,1
20020825,-107.1339,41.2836,1.56,244.1,17.98,28.08,7.26,-5.68,21.88,78.1,24.39,26.13,5.36,1
20180705,-106.26361,41.18389,0.36,158.1,16.45,27.38,9.02,7.79,62.58,75.45,29.54,22.14,8.24,1
19860727,-105.3733,42.0583,4.06,266.2,18.06,26.07,10.15,2.35,40.77,79.46,27.17,27.62,11.37,1
19850624,-106.4056,41.1388,0.42,213.5,17.17,25.83,7.94,3.51,45.09,74.08,26.65,26.56,22.34,1
20000727,-105.5119,42.4856,1.5,267.9,24.03,33.07,14.78,6.21,37.41,80.34,30.29,23.49,11.22,1
20010720,-106.8303,40.8603,0.17,236.6,17.68,26.25,7.52,0.49,36.02,74.78,26.74,28.05,7.95,1
20170722,-105.60333,42.47528,3.35,348.4,21,29.11,13.1,6.78,44.79,80.51,29.64,27.01,7.27,1
19980717,-105.6033,42.3683,2.29,125.6,25.05,33.36,15.83,6.84,35.83,80.62,27.43,29.94,10.18,1
19960813,-105.4233,42.3217,1.86,96.5,23.05,30.28,16.48,8.83,43.06,80.74,30.83,23.29,16.28,1
20120723,-106.3417,41.3214,1.46,238.3,20.35,27.3,12.49,8.58,50.56,76.47,31.2,25.23,7.11,1
20020723,-105.5264,42.4189,3.11,261.3,22.84,31.08,15.79,7.46,40.15,80.58,31.13,21.24,11.15,1
19880706,-104.8833,43.6917,4.24,73.7,25.64,32.91,17.39,5.72,28.61,85.95,33.35,21.16,18.43,1
20160915,-107.00972,40.75917,0.36,286.5,6,11.07,2.45,-0.52,66.83,74.7,24.84,16.3,7.52,1
19890831,-106.55,40.955,0.52,257,14.26,22.16,7.23,-6.24,27.94,74.22,23.64,24.77,6.39,1
20090225,-106.0422,41.0658,1.26,233.6,-1.76,1.47,-6.87,-3.2,91.58,73.67,22.9,13.18,8.95,1
20180725,-105.255,43.23,2.26,11.8,20.79,25.07,16.7,13.93,66.79,85.79,31.92,22.59,12.39,1
20220612,-107.0957,40.20285,0.17,235.8,17.94,27.26,7.89,1.14,37.86,74.17,26.2,32.24,5.29,1
20190901,-106.03417,40.43083,0.37,217.6,17.93,27.07,9.22,0.47,34.36,73.86,26.07,24.42,3.88,1
20161027,-107.12083,40.17111,0.55,208.1,7.6,19.02,-0.1,-3.36,50.12,74.85,24.21,14.16,3.61,1
20070725,-105.4278,41.1978,1.22,281.6,19.96,28.32,14.73,10.71,59.95,76.44,31.4,15.15,7.76,1
20120629,-105.3667,41.15,1.63,284.5,22.28,31.34,12.76,1.17,29.35,76.48,30.94,26.31,9.29,1
20060907,-106.6675,40.4792,0.17,186.1,11.74,20.66,5.35,2.75,62.1,74.67,27.53,14.34,10.09,1
20220811,-105.4066,42.23011,2.18,246.5,25.72,34.69,17,8.32,37,79.81,31.28,24.66,4.67,1
20130925,-105.1222,43.6628,2.99,233.6,18.01,27.58,9.65,2.12,39.25,84.94,28.04,13.72,6.25,1
19910823,-105.3917,41.175,1.01,216,18.38,27.14,10.52,3.2,41.14,76.77,29.16,18.16,9.32,1
19920729,-106.8,40.8,0.2,252.9,13.67,20.8,7.7,3.2,51.53,74.82,27.46,19.53,14.34,1
20100716,-106.1883,41.3422,1.67,269.8,17.73,27.71,6.85,0.26,36.11,76.6,24.24,32.67,2.3,1
20200731,-105.04351,43.74134,2.29,27.7,25.31,33.04,17.67,8.87,38.46,86.69,30,26.2,6.65,1
20120808,-106.2561,41.4806,1.32,15.9,21.05,30.06,12.21,-1.63,24.42,76.75,26.06,27.33,6.87,1
20190825,-105.35889,43.62889,3.15,5.5,22.42,30.94,13.63,7.69,43.01,84.06,29.14,25.17,3.48,1
20090907,-107.0658,40.0331,0.41,233.7,13.35,21.08,6.84,4.23,56.37,74.53,29.03,19.87,7.96,1
20071002,-105.1358,44.7658,4.48,295.1,11.71,17.16,7.4,-1.63,42.95,88.45,24.19,18.16,2.3,1
19860820,-105.6,42.4,3.52,77.3,13.1,14.93,9.62,7.45,69.14,81.01,30.82,9.03,8.73,1
19910823,-105.4967,43.5967,1.87,233.1,24.55,32.85,16.04,4.13,29.22,84.71,30.73,22.86,12.86,1
20201014,-106.23871,40.20295,0.35,273.7,7.35,15.68,-3.68,-6.57,37.07,72.76,22.6,13.52,4.68,1
19900822,-105.425,42.2083,1.53,263.4,18.09,25.31,12.29,5.97,50.88,79.53,30.97,19.83,12.48,1
20000802,-105.1806,43.8019,2.68,150.9,25.75,35.14,18.53,12.51,49.1,86.16,29.53,22.73,11.97,1
20120705,-105.6436,42.1811,2.92,179.8,21.11,29.67,16.14,10.83,54.39,79.38,33.94,15.3,8.67,1
20120921,-105.3389,42.3258,3.01,326.7,14.3,23.12,7.28,-1.69,35.01,80.51,24.46,20.85,2.36,1
19900809,-104.8833,43.6883,2.88,155.3,25.04,35.35,13.84,6.35,34.91,86.57,31.62,26.19,9.24,1
20170803,-106.89833,40.94722,0.1,79.8,15.75,22.97,8.91,5.01,53.87,75.08,26.85,24.05,7.24,1
20110821,-105.3508,42.2697,2.5,263.4,22.98,31.44,14.78,6.96,39.55,80.32,29.61,23.16,5.55,1
19940919,-106.73,41.1333,0.43,287,10.14,15.55,5.06,-2.29,42.46,75.15,27,15.28,9.06,1
20060612,-105.6742,42.3986,3.07,152.4,20.95,30.47,9.7,1.84,34.23,80.23,28.21,29.17,5.76,1
